0383
ANG_COM002
yyyy/MM/dd hh:mm:ss,Final Depth (mm),Final Flow (l/s),Final Velocity (m/s)
2021/12/15 14:40:00,87.57,80.9,2.54
2021/12/15 14:45:00,86.73,78.88,2.52
2021/12/15 14:50:00,86.5,79.49,2.54
2021/12/15 14:55:00,86.04,78.87,2.54
2021/12/15 15:00:00,86.1,79.39,2.56
2021/12/15 15:05:00,86.14,78.18,2.52
2021/12/15 15:10:00,86.11,78.34,2.52
2021/12/15 15:15:00,86.53,77.87,2.49
2021/12/15 15:20:00,85.93,77.7,2.51
2021/12/15 15:25:00,85.82,77.66,2.51
2021/12/15 15:30:00,86.65,77.32,2.47
2021/12/15 15:35:00,86.69,78.91,2.52
2021/12/15 15:40:00,86.66,79.45,2.54
2021/12/15 15:45:00,86.9,78.61,2.5
2021/12/15 15:50:00,87.03,80.06,2.54
2021/12/15 15:55:00,87.49,80.8,2.54
2021/12/15 16:00:00,87.55,82.4,2.59
2021/12/15 16:05:00,87.59,82.47,2.59
2021/12/15 16:10:00,87.16,80.16,2.54
2021/12/15 16:15:00,86.44,78.27,2.51
2021/12/15 16:20:00,85.58,76.86,2.5
2021/12/15 16:25:00,86.67,80.02,2.55
2021/12/15 16:30:00,86.76,81.74,2.61
2021/12/15 16:35:00,87.42,82.98,2.62
2021/12/15 16:40:00,87.44,82.58,2.6
2021/12/15 16:45:00,87.38,81.39,2.57
2021/12/15 16:50:00,87.01,81.51,2.59
2021/12/15 16:55:00,87.08,81.12,2.57
2021/12/15 17:00:00,86.7,79.89,2.55
2021/12/15 17:05:00,86.57,80.52,2.57
2021/12/15 17:10:00,87.79,81.47,2.55
2021/12/15 17:15:00,87.11,81.16,2.57
2021/12/15 17:20:00,86.66,80.91,2.58
2021/12/15 17:25:00,86.33,79.24,2.54
2021/12/15 17:30:00,86.46,79.11,2.53
2021/12/15 17:35:00,86.81,78.71,2.51
2021/12/15 17:40:00,87,80.34,2.55
2021/12/15 17:45:00,86.22,79.94,2.57
2021/12/15 17:50:00,86.01,78.85,2.55
2021/12/15 17:55:00,86.02,77.28,2.49
2021/12/15 18:00:00,86.63,79.66,2.54
2021/12/15 18:05:00,86.54,80.33,2.57
2021/12/15 18:10:00,86.38,78.47,2.52
2021/12/15 18:15:00,86.03,79.4,2.56
2021/12/15 18:20:00,86.64,80.84,2.58
2021/12/15 18:25:00,86.85,80.8,2.57
2021/12/15 18:30:00,86.97,81.2,2.58
2021/12/15 18:35:00,87.03,79.97,2.54
2021/12/15 18:40:00,86.75,79.62,2.54
2021/12/15 18:45:00,87.38,81.17,2.56
2021/12/15 18:50:00,87.21,80.8,2.56
2021/12/15 18:55:00,87.06,82.22,2.61
2021/12/15 19:00:00,87.01,81.13,2.57
2021/12/15 19:05:00,87.62,81.08,2.55
2021/12/15 19:10:00,87.65,82.1,2.58
2021/12/15 19:15:00,86.81,82.01,2.61
2021/12/15 19:20:00,87.04,82.44,2.62
2021/12/15 19:25:00,86.87,80.85,2.57
2021/12/15 19:30:00,87.55,82.68,2.6
2021/12/15 19:35:00,87.57,82.47,2.59
2021/12/15 19:40:00,87.12,80.96,2.56
2021/12/15 19:45:00,86.96,81.71,2.6
2021/12/15 19:50:00,86.4,79.73,2.56
2021/12/15 19:55:00,87.15,81.13,2.57
2021/12/15 20:00:00,86.47,81.22,2.6
2021/12/15 20:05:00,86.13,79.04,2.55
2021/12/15 20:10:00,85.94,79.98,2.58
2021/12/15 20:15:00,86.43,81.66,2.62
2021/12/15 20:20:00,87.37,81.56,2.57
2021/12/15 20:25:00,87.46,81.37,2.56
2021/12/15 20:30:00,87.45,82.05,2.58
2021/12/15 20:35:00,86.92,82.01,2.61
2021/12/15 20:40:00,86.43,79.62,2.55
2021/12/15 20:45:00,85.88,78.7,2.55
2021/12/15 20:50:00,85.89,79.34,2.57
2021/12/15 20:55:00,86.65,80.09,2.56
2021/12/15 21:00:00,86.9,81.53,2.59
2021/12/15 21:05:00,87.83,84.27,2.64
2021/12/15 21:10:00,87.89,83.15,2.6
2021/12/15 21:15:00,87.46,81.5,2.57
2021/12/15 21:20:00,87.25,82.29,2.6
2021/12/15 21:25:00,86.77,81.51,2.6
2021/12/15 21:30:00,86.35,80.29,2.58
2021/12/15 21:35:00,86.52,80.66,2.58
2021/12/15 21:40:00,85.23,78.95,2.58
2021/12/15 21:45:00,84.89,79.42,2.61
2021/12/15 21:50:00,85.47,79,2.57
2021/12/15 21:55:00,84.98,79.4,2.61
2021/12/15 22:00:00,85.15,79.58,2.61
2021/12/15 22:05:00,85.08,77.62,2.55
2021/12/15 22:10:00,85.15,75.89,2.49
2021/12/15 22:15:00,85.17,77.4,2.54
2021/12/15 22:20:00,86,79.87,2.58
2021/12/15 22:25:00,86.14,81.74,2.63
2021/12/15 22:30:00,86.29,80.68,2.59
2021/12/15 22:35:00,86.34,79.56,2.55
2021/12/15 22:40:00,85.77,80.02,2.59
2021/12/15 22:45:00,86.31,80.24,2.58
2021/12/15 22:50:00,86.35,80.33,2.58
2021/12/15 22:55:00,86.27,78.46,2.52
2021/12/15 23:00:00,86.51,79.95,2.56
2021/12/15 23:05:00,85.33,78.68,2.57
2021/12/15 23:10:00,85.37,77.74,2.54
2021/12/15 23:15:00,84.53,77.19,2.56
2021/12/15 23:20:00,84.61,75.74,2.5
2021/12/15 23:25:00,84.56,76.62,2.54
2021/12/15 23:30:00,84.57,75.94,2.51
2021/12/15 23:35:00,84.57,75,2.48
2021/12/15 23:40:00,84.23,75.81,2.52
2021/12/15 23:45:00,84.16,75.23,2.51
2021/12/15 23:50:00,84.53,77.14,2.55
2021/12/15 23:55:00,84.16,75.99,2.53
2021/12/16 00:00:00,83.01,74.02,2.52
2021/12/16 00:05:00,83.3,72.94,2.47
2021/12/16 00:10:00,83.14,73.6,2.5
2021/12/16 00:15:00,82.98,74.54,2.54
2021/12/16 00:20:00,82.56,73.57,2.52
2021/12/16 00:25:00,82.55,71.81,2.46
2021/12/16 00:30:00,82.31,72.42,2.49
2021/12/16 00:35:00,80.56,69.3,2.46
2021/12/16 00:40:00,81.2,69.97,2.46
2021/12/16 00:45:00,81.51,72.75,2.54
2021/12/16 00:50:00,81.27,72.12,2.53
2021/12/16 00:55:00,81.04,70.59,2.49
2021/12/16 01:00:00,81.27,70.64,2.48
2021/12/16 01:05:00,81.22,71.46,2.51
2021/12/16 01:10:00,81.04,70.41,2.48
2021/12/16 01:15:00,80.73,69.53,2.46
2021/12/16 01:20:00,79.78,68.21,2.46
2021/12/16 01:25:00,79.79,67.46,2.43
2021/12/16 01:30:00,80.14,68.43,2.45
2021/12/16 01:35:00,79.81,67.9,2.45
2021/12/16 01:40:00,78.85,65.82,2.41
2021/12/16 01:45:00,79.18,65.93,2.4
2021/12/16 01:50:00,79.09,68.16,2.49
2021/12/16 01:55:00,78.81,68.62,2.52
2021/12/16 02:00:00,78.01,65.88,2.46
2021/12/16 02:05:00,78.04,65.12,2.43
2021/12/16 02:10:00,77.86,65.14,2.43
2021/12/16 02:15:00,77.67,64.73,2.43
2021/12/16 02:20:00,78.29,65.43,2.43
2021/12/16 02:25:00,78.06,64.67,2.41
2021/12/16 02:30:00,78.44,64.35,2.38
2021/12/16 02:35:00,78.39,65.53,2.42
2021/12/16 02:40:00,78.26,65.13,2.42
2021/12/16 02:45:00,78.27,65.18,2.42
2021/12/16 02:50:00,78.13,65.37,2.43
2021/12/16 02:55:00,78.37,64.5,2.39
2021/12/16 03:00:00,78.2,65.51,2.43
2021/12/16 03:05:00,77.49,63.69,2.4
2021/12/16 03:10:00,77.14,61.68,2.34
2021/12/16 03:15:00,77.96,63.57,2.37
2021/12/16 03:20:00,77.81,64.01,2.39
2021/12/16 03:25:00,77.74,63.67,2.38
2021/12/16 03:30:00,77.89,64.02,2.39
2021/12/16 03:35:00,77.52,63.49,2.39
2021/12/16 03:40:00,77.56,63.14,2.37
2021/12/16 03:45:00,77.72,64.58,2.42
2021/12/16 03:50:00,77.48,63.59,2.39
2021/12/16 03:55:00,78.02,64.99,2.42
2021/12/16 04:00:00,78.03,65.83,2.45
2021/12/16 04:05:00,77.61,63.45,2.38
2021/12/16 04:10:00,77.49,63.7,2.4
2021/12/16 04:15:00,77.16,63.75,2.41
2021/12/16 04:20:00,77.43,63.63,2.4
2021/12/16 04:25:00,77.46,61.96,2.33
2021/12/16 04:30:00,77.65,62.56,2.35
2021/12/16 04:35:00,78.01,64.81,2.42
2021/12/16 04:40:00,77.68,64.45,2.42
2021/12/16 04:45:00,77.18,62.28,2.36
2021/12/16 04:50:00,76.52,61.24,2.35
2021/12/16 04:55:00,76.31,61.58,2.37
2021/12/16 05:00:00,76.24,61.75,2.38
2021/12/16 05:05:00,76.98,61.98,2.36
2021/12/16 05:10:00,77.11,61.7,2.34
2021/12/16 05:15:00,76.92,61.41,2.34
2021/12/16 05:20:00,76.85,60.86,2.32
2021/12/16 05:25:00,77.37,61.23,2.31
2021/12/16 05:30:00,77.51,62.41,2.35
2021/12/16 05:35:00,77.96,64.65,2.41
2021/12/16 05:40:00,77.87,64.5,2.41
2021/12/16 05:45:00,77.61,62.28,2.34
2021/12/16 05:50:00,77.74,62.78,2.35
2021/12/16 05:55:00,77.73,62.54,2.34
2021/12/16 06:00:00,77.98,62.57,2.33
2021/12/16 06:05:00,78.04,64.13,2.39
2021/12/16 06:10:00,77.84,64.02,2.39
2021/12/16 06:15:00,78.15,63.71,2.37
2021/12/16 06:20:00,78.2,64.54,2.4
2021/12/16 06:25:00,78.57,64.83,2.39
2021/12/16 06:30:00,78.18,63.68,2.37
2021/12/16 06:35:00,78.61,63.93,2.36
2021/12/16 06:40:00,78.84,65.15,2.39
2021/12/16 06:45:00,79.36,66.42,2.41
2021/12/16 06:50:00,79.64,68,2.46
2021/12/16 06:55:00,79.99,66.79,2.4
2021/12/16 07:00:00,80.31,67.07,2.39
2021/12/16 07:05:00,80.19,67.73,2.42
2021/12/16 07:10:00,80.37,68.21,2.43
2021/12/16 07:15:00,81.14,68.63,2.41
2021/12/16 07:20:00,82.22,71.2,2.46
2021/12/16 07:25:00,82.28,71.82,2.47
2021/12/16 07:30:00,82.55,71.31,2.44
2021/12/16 07:35:00,82.8,70.97,2.42
2021/12/16 07:40:00,83.14,72.61,2.46
2021/12/16 07:45:00,83.99,73.85,2.47
2021/12/16 07:50:00,84.07,74.96,2.5
2021/12/16 07:55:00,84.79,75.82,2.5
2021/12/16 08:00:00,85.04,76.07,2.5
2021/12/16 08:05:00,86.5,78.12,2.5
2021/12/16 08:10:00,87.25,78.42,2.48
2021/12/16 08:15:00,86.34,76.11,2.44
2021/12/16 08:20:00,87.85,78.9,2.47
2021/12/16 08:25:00,86.98,78.21,2.48
2021/12/16 08:30:00,86.4,76.92,2.47
2021/12/16 08:35:00,86.02,74.83,2.42
2021/12/16 08:40:00,85.58,75.2,2.45
2021/12/16 08:45:00,87.34,80.17,2.53
2021/12/16 08:50:00,92.6,88.8,2.57
2021/12/16 08:55:00,98.67,102.1,2.69
2021/12/16 09:00:00,107.42,120,2.8
2021/12/16 09:05:00,116.76,140.4,2.9
2021/12/16 09:10:00,124.02,158.8,3
2021/12/16 09:15:00,126.13,163.1,3.01
2021/12/16 09:20:00,127.85,163.4,2.96
2021/12/16 09:25:00,127.99,162.4,2.93
2021/12/16 09:30:00,126.96,156.2,2.85
2021/12/16 09:35:00,122.37,147.1,2.84
2021/12/16 09:40:00,119.2,137.8,2.76
2021/12/16 09:45:00,113.39,126.7,2.73
2021/12/16 09:50:00,110.58,121.7,2.72
2021/12/16 09:55:00,109.41,118.6,2.69
2021/12/16 10:00:00,106.99,110.7,2.6
2021/12/16 10:05:00,103.97,106.8,2.61
2021/12/16 10:10:00,102.84,105,2.61
2021/12/16 10:15:00,101.18,101.3,2.58
2021/12/16 10:20:00,98.5,95.45,2.53
2021/12/16 10:25:00,97.29,94.65,2.55
2021/12/16 10:30:00,97.09,93.07,2.52
2021/12/16 10:35:00,98.12,95.4,2.54
2021/12/16 10:40:00,96.29,93.98,2.57
2021/12/16 10:45:00,96.15,91.83,2.52
2021/12/16 10:50:00,95.79,91.31,2.52
2021/12/16 10:55:00,95.28,90.28,2.51
2021/12/16 11:00:00,94.93,89.74,2.51
2021/12/16 11:05:00,94.75,91.09,2.55
2021/12/16 11:10:00,94.26,89.77,2.53
2021/12/16 11:15:00,92.91,86.47,2.49
2021/12/16 11:20:00,93.15,87.64,2.52
2021/12/16 11:25:00,91.54,84.28,2.48
2021/12/16 11:30:00,90.68,81.74,2.44
2021/12/16 11:35:00,90.41,82.93,2.49
2021/12/16 11:40:00,90.85,84.48,2.52
2021/12/16 11:45:00,90.37,82.99,2.49
2021/12/16 11:50:00,89.98,80.98,2.45
2021/12/16 11:55:00,89.52,80.88,2.46
2021/12/16 12:00:00,89.18,79.76,2.44
2021/12/16 12:05:00,89.16,80.54,2.47
2021/12/16 12:10:00,89.04,80.03,2.46
2021/12/16 12:15:00,89.53,81.95,2.49
2021/12/16 12:20:00,89.47,83.36,2.54
2021/12/16 12:25:00,88.77,81.02,2.5
2021/12/16 12:30:00,90.7,82.3,2.46
2021/12/16 12:35:00,90.01,82.7,2.5
2021/12/16 12:40:00,89.5,81.2,2.47
2021/12/16 12:45:00,89.44,80.93,2.47
2021/12/16 12:50:00,89.59,81.14,2.47
2021/12/16 12:55:00,89.29,81.48,2.49
2021/12/16 13:00:00,88.57,79.97,2.47
2021/12/16 13:05:00,87.49,78.04,2.46
2021/12/16 13:10:00,86.35,75.06,2.41
2021/12/16 13:15:00,85.66,75.18,2.44
2021/12/16 13:20:00,86.23,75.81,2.44
2021/12/16 13:25:00,86.4,77.44,2.48
2021/12/16 13:30:00,86.12,77.31,2.49
2021/12/16 13:35:00,86.56,76.93,2.46
2021/12/16 13:40:00,86.49,77.33,2.48
2021/12/16 13:45:00,85.9,75,2.43
2021/12/16 13:50:00,86.65,76.54,2.44
2021/12/16 13:55:00,86.49,75.83,2.43
2021/12/16 14:00:00,86.49,77.13,2.47
2021/12/16 14:05:00,86.86,78.24,2.49
2021/12/16 14:10:00,85.4,75.69,2.47
2021/12/16 14:15:00,86.05,75.58,2.44
2021/12/16 14:20:00,85.7,76.11,2.47
2021/12/16 14:25:00,85.64,75.18,2.44
2021/12/16 14:30:00,85.21,74.61,2.44
2021/12/16 14:35:00,85.29,74.08,2.42
2021/12/16 14:40:00,85.6,75.24,2.45
2021/12/16 14:45:00,85.61,76.29,2.48
2021/12/16 14:50:00,84.81,74.47,2.45
2021/12/16 14:55:00,84.07,73.2,2.44
2021/12/16 15:00:00,84.55,73.77,2.44
2021/12/16 15:05:00,83.66,72.56,2.44
2021/12/16 15:10:00,83.51,72.63,2.45
2021/12/16 15:15:00,83.36,71.55,2.42
2021/12/16 15:20:00,83.14,72.1,2.45
2021/12/16 15:25:00,83.37,72.7,2.46
2021/12/16 15:30:00,82.98,71.22,2.42
2021/12/16 15:35:00,82.44,71.82,2.47
2021/12/16 15:40:00,82.75,71.34,2.44
2021/12/16 15:45:00,83.99,73.67,2.46
2021/12/16 15:50:00,84.2,75.23,2.51
2021/12/16 15:55:00,83.75,73.51,2.47
2021/12/16 16:00:00,84.14,73.83,2.46
2021/12/16 16:05:00,84.91,75.69,2.49
2021/12/16 16:10:00,85.02,75.25,2.47
2021/12/16 16:15:00,83.99,72.83,2.43
2021/12/16 16:20:00,84.47,74.76,2.48
2021/12/16 16:25:00,85.21,75.61,2.47
2021/12/16 16:30:00,85.16,75.03,2.46
2021/12/16 16:35:00,85.23,75.53,2.47
2021/12/16 16:40:00,84.78,74.44,2.45
2021/12/16 16:45:00,84.86,75.16,2.48
2021/12/16 16:50:00,84.66,75.73,2.5
2021/12/16 16:55:00,84.99,75.55,2.48
2021/12/16 17:00:00,85.16,76.25,2.5
2021/12/16 17:05:00,84.6,75.51,2.5
2021/12/16 17:10:00,84.49,75.76,2.51
2021/12/16 17:15:00,83.8,73.06,2.45
2021/12/16 17:20:00,84.08,72.99,2.44
2021/12/16 17:25:00,83.06,72.44,2.46
2021/12/16 17:30:00,82.2,70.62,2.44
2021/12/16 17:35:00,83,72.08,2.45
2021/12/16 17:40:00,83.46,73.72,2.49
2021/12/16 17:45:00,83.12,73.9,2.51
2021/12/16 17:50:00,83.13,72.53,2.46
2021/12/16 17:55:00,83.77,71.96,2.42
2021/12/16 18:00:00,83.14,72.47,2.46
2021/12/16 18:05:00,83.93,74.57,2.5
2021/12/16 18:10:00,83.97,74.62,2.5
2021/12/16 18:15:00,84.13,72.75,2.43
2021/12/16 18:20:00,84.17,73.85,2.46
2021/12/16 18:25:00,84.89,76.62,2.52
2021/12/16 18:30:00,84.61,77.08,2.55
2021/12/16 18:35:00,84.33,74.99,2.49
2021/12/16 18:40:00,84.72,74.54,2.46
2021/12/16 18:45:00,84.12,73.45,2.45
2021/12/16 18:50:00,83.15,72.54,2.46
2021/12/16 18:55:00,84.58,75.21,2.49
2021/12/16 19:00:00,84.52,76.44,2.53
2021/12/16 19:05:00,83.82,73.42,2.46
2021/12/16 19:10:00,83.96,73.27,2.45
2021/12/16 19:15:00,83.88,74.72,2.5
2021/12/16 19:20:00,84.39,74.64,2.48
2021/12/16 19:25:00,85.35,76.71,2.5
2021/12/16 19:30:00,84.81,76.26,2.51
2021/12/16 19:35:00,84.31,75.8,2.52
2021/12/16 19:40:00,83.44,74.46,2.51
2021/12/16 19:45:00,83.55,73.83,2.49
2021/12/16 19:50:00,83.54,74.52,2.51
2021/12/16 19:55:00,83.97,75.01,2.51
2021/12/16 20:00:00,84.9,77.35,2.55
2021/12/16 20:05:00,85.27,77.08,2.52
2021/12/16 20:10:00,85.24,76.36,2.5
2021/12/16 20:15:00,84.45,75.27,2.5
2021/12/16 20:20:00,84.7,76.84,2.54
2021/12/16 20:25:00,84.44,75.81,2.51
2021/12/16 20:30:00,84.61,74.46,2.46
2021/12/16 20:35:00,84.29,75.31,2.5
2021/12/16 20:40:00,84.74,76.71,2.53
2021/12/16 20:45:00,83.96,75.09,2.51
2021/12/16 20:50:00,84.15,75.91,2.53
2021/12/16 20:55:00,84.34,75.83,2.52
2021/12/16 21:00:00,84.14,76.34,2.55
2021/12/16 21:05:00,84,75.58,2.53
2021/12/16 21:10:00,84.27,76.54,2.55
2021/12/16 21:15:00,84.3,75.17,2.5
2021/12/16 21:20:00,85.12,74.95,2.46
2021/12/16 21:25:00,84.9,75.42,2.48
2021/12/16 21:30:00,84.95,75.57,2.48
2021/12/16 21:35:00,85.25,76.2,2.49
2021/12/16 21:40:00,84.93,75.73,2.49
2021/12/16 21:45:00,84.7,75.12,2.48
2021/12/16 21:50:00,83.67,74.32,2.5
2021/12/16 21:55:00,82.46,72.72,2.5
2021/12/16 22:00:00,83.08,72.36,2.46
2021/12/16 22:05:00,83.11,73.94,2.51
2021/12/16 22:10:00,82.65,73.95,2.53
2021/12/16 22:15:00,82.64,72.45,2.48
2021/12/16 22:20:00,82.83,73.86,2.52
2021/12/16 22:25:00,82.84,73.8,2.52
2021/12/16 22:30:00,82.78,73.24,2.5
2021/12/16 22:35:00,82.92,73.12,2.49
2021/12/16 22:40:00,82.94,73.99,2.52
2021/12/16 22:45:00,83,73.99,2.52
2021/12/16 22:50:00,82.7,74.23,2.54
2021/12/16 22:55:00,82.59,73.14,2.51
2021/12/16 23:00:00,82.81,72.86,2.49
2021/12/16 23:05:00,83.26,73.85,2.5
2021/12/16 23:10:00,82.77,72.28,2.47
2021/12/16 23:15:00,82.91,72.77,2.48
2021/12/16 23:20:00,83.17,73.77,2.5
2021/12/16 23:25:00,83.5,75.34,2.54
2021/12/16 23:30:00,81.78,72.96,2.54
2021/12/16 23:35:00,81.67,70.98,2.47
2021/12/16 23:40:00,81.64,70.82,2.47
2021/12/16 23:45:00,81.47,71.55,2.5
2021/12/16 23:50:00,81.39,71.82,2.51
2021/12/16 23:55:00,80.82,70.82,2.51
2021/12/17 00:00:00,81.44,70.37,2.46
2021/12/17 00:05:00,80.44,69.13,2.46
2021/12/17 00:10:00,79.78,68.49,2.47
2021/12/17 00:15:00,79.17,67.08,2.45
2021/12/17 00:20:00,78.98,66.64,2.44
2021/12/17 00:25:00,78.27,65.39,2.42
2021/12/17 00:30:00,77.46,64.18,2.42
2021/12/17 00:35:00,78.11,65.97,2.45
2021/12/17 00:40:00,78.39,67.41,2.49
2021/12/17 00:45:00,77.45,64.52,2.43
2021/12/17 00:50:00,78.09,64.78,2.41
2021/12/17 00:55:00,78.28,66.67,2.47
2021/12/17 01:00:00,77.26,65.15,2.46
2021/12/17 01:05:00,77.07,64.05,2.43
2021/12/17 01:10:00,77.33,63.8,2.41
2021/12/17 01:15:00,77.16,63.14,2.39
2021/12/17 01:20:00,76.99,62.95,2.39
2021/12/17 01:25:00,76.98,62.48,2.37
2021/12/17 01:30:00,76.53,61.87,2.37
2021/12/17 01:35:00,77.29,64.56,2.44
2021/12/17 01:40:00,76.57,63.38,2.43
2021/12/17 01:45:00,75.55,60.28,2.35
2021/12/17 01:50:00,76.38,62.26,2.39
2021/12/17 01:55:00,77.3,65.04,2.46
2021/12/17 02:00:00,76.83,63.85,2.43
2021/12/17 02:05:00,76.02,61.56,2.38
2021/12/17 02:10:00,75.33,61.34,2.41
2021/12/17 02:15:00,75.12,60.59,2.39
2021/12/17 02:20:00,75.05,60.73,2.4
2021/12/17 02:25:00,74.99,59.9,2.37
2021/12/17 02:30:00,74.6,59.8,2.38
2021/12/17 02:35:00,74.15,59.08,2.37
2021/12/17 02:40:00,73.78,57.62,2.33
2021/12/17 02:45:00,73.56,56.95,2.31
2021/12/17 02:50:00,73.75,58.55,2.37
2021/12/17 02:55:00,73.81,59.35,2.4
2021/12/17 03:00:00,74.01,59.55,2.4
2021/12/17 03:05:00,73.96,59.57,2.4
2021/12/17 03:10:00,74.12,59.65,2.4
2021/12/17 03:15:00,73.87,58.29,2.35
2021/12/17 03:20:00,74.18,58.01,2.33
2021/12/17 03:25:00,73.94,57.59,2.32
2021/12/17 03:30:00,73.56,57.21,2.32
2021/12/17 03:35:00,73.77,58,2.35
2021/12/17 03:40:00,73.43,58.98,2.4
2021/12/17 03:45:00,73.16,57.84,2.37
2021/12/17 03:50:00,73.75,58.38,2.36
2021/12/17 03:55:00,73.98,58.1,2.34
2021/12/17 04:00:00,73.84,57.22,2.31
2021/12/17 04:05:00,73.68,57.17,2.32
2021/12/17 04:10:00,73.54,56.94,2.31
2021/12/17 04:15:00,74.13,57.98,2.33
2021/12/17 04:20:00,74.41,58.96,2.36
2021/12/17 04:25:00,73.69,58.37,2.37
2021/12/17 04:30:00,73.25,56.4,2.31
2021/12/17 04:35:00,73.89,58.07,2.34
2021/12/17 04:40:00,73.61,57.53,2.34
2021/12/17 04:45:00,73.37,56.5,2.3
2021/12/17 04:50:00,73.33,57.17,2.33
2021/12/17 04:55:00,74.19,58.35,2.34
2021/12/17 05:00:00,74.5,60.25,2.4
2021/12/17 05:05:00,74.26,59.14,2.37
2021/12/17 05:10:00,73.84,57.5,2.32
2021/12/17 05:15:00,73.49,56.26,2.29
2021/12/17 05:20:00,73.45,57.05,2.32
2021/12/17 05:25:00,73.56,57.72,2.35
2021/12/17 05:30:00,73.55,58.14,2.36
2021/12/17 05:35:00,73.97,58.87,2.37
2021/12/17 05:40:00,73.99,58.77,2.37
2021/12/17 05:45:00,74.03,57.89,2.33
2021/12/17 05:50:00,73.91,56.52,2.28
2021/12/17 05:55:00,73.82,56.52,2.28
2021/12/17 06:00:00,73.97,56.56,2.28
2021/12/17 06:05:00,74.07,57.44,2.31
2021/12/17 06:10:00,73.99,57.94,2.33
2021/12/17 06:15:00,74,57.51,2.32
2021/12/17 06:20:00,74.4,58.75,2.35
2021/12/17 06:25:00,75.17,61.18,2.41
2021/12/17 06:30:00,75.19,60.42,2.38
2021/12/17 06:35:00,75.74,60.04,2.34
2021/12/17 06:40:00,75.83,61.13,2.38
2021/12/17 06:45:00,75.81,62.11,2.41
2021/12/17 06:50:00,75.63,60.76,2.37
2021/12/17 06:55:00,75.97,59.79,2.32
2021/12/17 07:00:00,75.95,60.55,2.35
2021/12/17 07:05:00,76.23,62.15,2.4
2021/12/17 07:10:00,76.31,61.74,2.38
2021/12/17 07:15:00,76.11,61.11,2.36
2021/12/17 07:20:00,76.48,61.9,2.37
2021/12/17 07:25:00,76.6,62.33,2.39
2021/12/17 07:30:00,76.55,61.44,2.35
2021/12/17 07:35:00,76.6,61.77,2.36
2021/12/17 07:40:00,76.79,63.23,2.41
2021/12/17 07:45:00,76.81,62.53,2.38
2021/12/17 07:50:00,76.81,62.55,2.38
2021/12/17 07:55:00,77.78,63.4,2.37
2021/12/17 08:00:00,78.83,65.59,2.41
2021/12/17 08:05:00,79.34,67.43,2.45
2021/12/17 08:10:00,78.64,65.25,2.4
2021/12/17 08:15:00,78.72,65.45,2.41
2021/12/17 08:20:00,79.75,67.96,2.45
2021/12/17 08:25:00,79.82,67.39,2.43
2021/12/17 08:30:00,80.05,68.32,2.45
2021/12/17 08:35:00,80.58,69.13,2.46
2021/12/17 08:40:00,80.04,67.67,2.43
2021/12/17 08:45:00,80.26,67.16,2.4
2021/12/17 08:50:00,82.62,71.35,2.44
2021/12/17 08:55:00,82.67,72.9,2.49
2021/12/17 09:00:00,82.37,72.2,2.48
2021/12/17 09:05:00,82.69,72.5,2.48
2021/12/17 09:10:00,82.08,72.24,2.5
2021/12/17 09:15:00,81.61,69.46,2.42
2021/12/17 09:20:00,81.56,69.13,2.41
2021/12/17 09:25:00,80.87,68.68,2.43
2021/12/27 11:40:00,88.03,78.14,2.44
2021/12/27 11:45:00,87.51,78.26,2.46
2021/12/27 11:50:00,89.06,80.71,2.48
2021/12/27 11:55:00,88.86,80.39,2.47
2021/12/27 12:00:00,88.51,79.35,2.46
2021/12/27 12:05:00,87.8,77.6,2.43
2021/12/27 12:10:00,87.92,77.43,2.42
2021/12/27 12:15:00,87.33,76.05,2.4
2021/12/27 12:20:00,87.11,76.13,2.41
2021/12/27 12:25:00,86.74,75.57,2.41
2021/12/27 12:30:00,87.35,77.74,2.45
2021/12/27 12:35:00,86.74,76.24,2.43
2021/12/27 12:40:00,86.19,74.28,2.39
2021/12/27 12:45:00,85.64,74.39,2.42
2021/12/27 12:50:00,85.47,73.9,2.41
2021/12/27 12:55:00,86.13,75.27,2.42
2021/12/27 13:00:00,86,75.9,2.45
2021/12/27 13:05:00,87.53,78.05,2.46
2021/12/27 13:10:00,87.08,78.43,2.49
2021/12/27 13:15:00,87.29,77.22,2.44
2021/12/27 13:20:00,87.95,78.18,2.44
2021/12/27 13:25:00,87.46,77.71,2.45
2021/12/27 13:30:00,87.18,77.15,2.44
2021/12/27 13:35:00,85.98,75.34,2.43
2021/12/27 13:40:00,86.38,75.36,2.42
2021/12/27 13:45:00,86.29,75.42,2.42
2021/12/27 13:50:00,86.26,76.1,2.45
2021/12/27 13:55:00,85.92,75.22,2.43
2021/12/27 14:00:00,86.31,77.21,2.48
2021/12/27 14:05:00,86.38,76.61,2.46
2021/12/27 14:10:00,85.84,76.6,2.48
2021/12/27 14:15:00,85.89,76.68,2.48
2021/12/27 14:20:00,86.1,75.79,2.44
2021/12/27 14:25:00,86.25,75.94,2.44
2021/12/27 14:30:00,85.76,73.55,2.38
2021/12/27 14:35:00,85.95,75.28,2.43
2021/12/27 14:40:00,85.57,76.19,2.48
2021/12/27 14:45:00,85.8,75.54,2.45
2021/12/27 14:50:00,85.69,74.73,2.43
2021/12/27 14:55:00,86.7,75.54,2.41
2021/12/27 15:00:00,86.02,74.92,2.42
2021/12/27 15:05:00,86.13,74.68,2.41
2021/12/27 15:10:00,85.82,75.1,2.43
2021/12/27 15:15:00,86.02,74.11,2.39
