group,time_of_day,DWF,MNF,ADWF,GWI,SF
Weekend/Holiday,19:10,4.571393888888888,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.0223842326130055
Weekend/Holiday,19:15,4.6140131111111105,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.0650034548352276
Weekend/Holiday,19:20,4.4909360000000005,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9419263437241177
Weekend/Holiday,19:25,4.5158801111111115,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9668704548352287
Weekend/Holiday,19:30,4.6209999999999996,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.0719903437241167
Weekend/Holiday,19:35,4.633070444444445,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.084060788168562
Weekend/Holiday,19:40,4.555189333333334,1.8255899999999998,3.7211199201388885,1.5490096562758828,3.006179677057451
Weekend/Holiday,19:45,4.511575777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.962566121501895
Weekend/Holiday,19:50,4.460026777777777,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9110171215018945
Weekend/Holiday,19:55,4.386862111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8378524548352284
Weekend/Holiday,20:00,4.465968888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.916959232613006
Weekend/Holiday,20:05,4.484916999999999,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9359073437241165
Weekend/Holiday,20:10,4.414757888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8657482326130066
Weekend/Holiday,20:15,4.4397079999999995,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8906983437241167
Weekend/Holiday,20:20,4.460431333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9114216770574504
Weekend/Holiday,20:25,4.486430888888888,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.9374212326130054
Weekend/Holiday,20:30,4.422869555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.873859899279673
Weekend/Holiday,20:35,4.432198111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8831884548352282
Weekend/Holiday,20:40,4.325893333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.7768836770574503
Weekend/Holiday,20:45,4.303118222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.7541085659463396
Weekend/Holiday,20:50,4.397166,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.8481563437241175
Weekend/Holiday,20:55,4.235981888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6869722326130066
Weekend/Holiday,21:00,4.169703444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6206937881685612
Weekend/Holiday,21:05,4.174240222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6252305659463393
Weekend/Holiday,21:10,4.1653342222222225,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6163245659463397
Weekend/Holiday,21:15,4.187610111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.638600454835228
Weekend/Holiday,21:20,4.180657444444445,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.631647788168562
Weekend/Holiday,21:25,4.128899555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.579889899279673
Weekend/Holiday,21:30,4.1143775555555555,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5653678992796727
Weekend/Holiday,21:35,4.131888666666667,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.582879010390784
Weekend/Holiday,21:40,4.0076833333333335,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.4586736770574507
Weekend/Holiday,21:45,3.8943763333333328,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.34536667705745
Weekend/Holiday,21:50,3.9635571111111108,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.414547454835228
Weekend/Holiday,21:55,3.9146544444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.3656447881685616
Weekend/Holiday,22:00,3.8872722222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.3382625659463394
Weekend/Holiday,22:05,3.784392777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.2353831215018953
Weekend/Holiday,22:10,3.8168046666666666,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.267795010390784
Weekend/Holiday,22:15,3.8625457777777776,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.313536121501895
Weekend/Holiday,22:20,3.8100337777777775,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.2610241215018947
Weekend/Holiday,22:25,3.817405888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.2683962326130063
Weekend/Holiday,22:30,3.840827333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.29181767705745
Weekend/Holiday,22:35,3.6381128888888887,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.089103232613006
Weekend/Holiday,22:40,3.639455,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.090445343724117
Weekend/Holiday,22:45,3.6663064444444444,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.1172967881685616
Weekend/Holiday,22:50,3.5780938888888887,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.029084232613006
Weekend/Holiday,22:55,3.5164492222222226,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.9674395659463397
Weekend/Holiday,23:00,3.3813784444444446,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.8323687881685617
Weekend/Holiday,23:05,3.3181816666666664,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.7691720103907835
Weekend/Holiday,23:10,3.235625111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.6866154548352283
Weekend/Holiday,23:15,3.2718879999999997,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.7228783437241169
Weekend/Holiday,23:20,3.2305512222222226,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.6815415659463397
Weekend/Holiday,23:25,3.0447337777777777,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.4957241215018948
Weekend/Holiday,23:30,2.9433823333333335,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.3943726770574507
Weekend/Holiday,23:35,3.148349111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.5993394548352282
Weekend/Holiday,23:40,2.962031,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.4130213437241173
Weekend/Holiday,23:45,2.813577111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.2645674548352281
Weekend/Holiday,23:50,2.8823525555555554,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.3333428992796725
Weekend/Holiday,23:55,2.851665111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,1.3026554548352283
Workday,00:00,2.8733077333333332,1.8391170666666667,3.499523525,1.5911809473821557,1.2821267859511776
Workday,00:05,2.7542014666666663,1.8391170666666667,3.499523525,1.5911809473821557,1.1630205192845107
Workday,00:10,2.656863866666667,1.8391170666666667,3.499523525,1.5911809473821557,1.0656829192845112
Workday,00:15,2.685663866666667,1.8391170666666667,3.499523525,1.5911809473821557,1.0944829192845111
Workday,00:20,2.619662866666667,1.8391170666666667,3.499523525,1.5911809473821557,1.0284819192845112
Workday,00:25,2.6650696000000003,1.8391170666666667,3.499523525,1.5911809473821557,1.0738886526178446
Workday,00:30,2.6427124,1.8391170666666667,3.499523525,1.5911809473821557,1.0515314526178445
Workday,00:35,2.681342,1.8391170666666667,3.499523525,1.5911809473821557,1.0901610526178442
Workday,00:40,2.445878,1.8391170666666667,3.499523525,1.5911809473821557,0.8546970526178443
Workday,00:45,2.5198469333333335,1.8391170666666667,3.499523525,1.5911809473821557,0.9286659859511779
Workday,00:50,2.483978466666667,1.8391170666666667,3.499523525,1.5911809473821557,0.8927975192845115
Workday,00:55,2.2600621333333333,1.8391170666666667,3.499523525,1.5911809473821557,0.6688811859511776
Workday,01:00,2.3755816,1.8391170666666667,3.499523525,1.5911809473821557,0.7844006526178442
Workday,01:05,2.319982066666667,1.8391170666666667,3.499523525,1.5911809473821557,0.7288011192845112
Workday,01:10,2.2169863333333333,1.8391170666666667,3.499523525,1.5911809473821557,0.6258053859511776
Workday,01:15,2.2440518666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.652870919284511
Workday,01:20,2.3029652,1.8391170666666667,3.499523525,1.5911809473821557,0.7117842526178444
Workday,01:25,2.326878333333333,1.8391170666666667,3.499523525,1.5911809473821557,0.7356973859511775
Workday,01:30,2.2382429333333334,1.8391170666666667,3.499523525,1.5911809473821557,0.6470619859511777
Workday,01:35,2.1598076,1.8391170666666667,3.499523525,1.5911809473821557,0.5686266526178445
Workday,01:40,2.3146535333333333,1.8391170666666667,3.499523525,1.5911809473821557,0.7234725859511777
Workday,01:45,2.1878811333333332,1.8391170666666667,3.499523525,1.5911809473821557,0.5967001859511776
Workday,01:50,2.149228133333333,1.8391170666666667,3.499523525,1.5911809473821557,0.5580471859511775
Workday,01:55,2.1580429999999997,1.8391170666666667,3.499523525,1.5911809473821557,0.5668620526178441
Workday,02:00,1.9914750666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.4002941192845111
Workday,02:05,1.9697980666666666,1.8391170666666667,3.499523525,1.5911809473821557,0.3786171192845109
Workday,02:10,2.0097574,1.8391170666666667,3.499523525,1.5911809473821557,0.41857645261784415
Workday,02:15,1.9170292666666666,1.8391170666666667,3.499523525,1.5911809473821557,0.32584831928451097
Workday,02:20,1.9366682,1.8391170666666667,3.499523525,1.5911809473821557,0.3454872526178443
Workday,02:25,2.0175620666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.42638111928451106
Workday,02:30,2.002253666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.41107271928451117
Workday,02:35,1.9966824,1.8391170666666667,3.499523525,1.5911809473821557,0.4055014526178444
Workday,02:40,1.8391170666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.2479361192845111
Workday,02:45,1.8596011333333335,1.8391170666666667,3.499523525,1.5911809473821557,0.2684201859511779
Workday,02:50,1.8652720666666667,1.8391170666666667,3.499523525,1.5911809473821557,0.274091119284511
Workday,02:55,1.8660445333333333,1.8391170666666667,3.499523525,1.5911809473821557,0.27486358595117766
Workday,03:00,1.9026611333333332,1.8391170666666667,3.499523525,1.5911809473821557,0.31148018595117755
Workday,03:05,2.027103,1.8391170666666667,3.499523525,1.5911809473821557,0.4359220526178442
Workday,03:10,2.084254066666667,1.8391170666666667,3.499523525,1.5911809473821557,0.49307311928451125
Workday,03:15,2.1098704,1.8391170666666667,3.499523525,1.5911809473821557,0.5186894526178445
Workday,03:20,2.1178291333333332,1.8391170666666667,3.499523525,1.5911809473821557,0.5266481859511776
Workday,03:25,2.208707533333333,1.8391170666666667,3.499523525,1.5911809473821557,0.6175265859511774
Workday,03:30,2.0385041999999998,1.8391170666666667,3.499523525,1.5911809473821557,0.4473232526178441
